region,time_index,value,weather_year
p61,183,0.485197,2012
p61,184,0.0,2012
p61,185,0.4525919,2012
p61,186,0.0003301783,2012
p61,187,0.019453004,2012
p61,188,0.36578253,2012
p61,189,0.0,2012
p61,190,0.6135538,2012
p61,191,0.0,2012
p61,192,0.1888895,2012
p61,193,0.10197006,2012
p61,194,0.0,2012
p61,195,0.71992624,2012
p61,196,0.0,2012
p61,197,0.5535164,2012
p61,198,0.0019810698,2012
p61,199,0.017857144,2012
p61,200,0.45515078,2012
p61,201,0.0,2012
p61,202,0.6235967,2012
p61,203,0.0,2012
p61,204,0.15823795,2012
p61,205,0.10730795,2012
p61,206,0.0,2012
p61,207,0.7335186,2012
p61,208,0.0,2012
p61,209,0.58353513,2012
p61,210,0.0006053269,2012
p61,211,0.020608628,2012
p61,212,0.4362756,2012
p61,213,0.0,2012
p61,214,0.5416025,2012
p61,215,0.0,2012
p61,216,0.25187102,2012
p61,217,0.10450143,2012
p61,218,0.0,2012
p61,219,0.540777,2012
p61,220,0.0,2012
p61,221,0.63512546,2012
p61,222,0.005282853,2012
p61,223,0.031009246,2012
p61,224,0.40826547,2012
p61,225,0.0,2012
p61,226,0.6942549,2012
p61,227,0.0,2012
p61,228,0.3022507,2012
p61,229,0.11988223,2012
p61,230,0.0,2012
p61,231,0.75269645,2012
p61,232,0.0,2012
p61,233,0.64602137,2012
p61,234,0.0074290116,2012
p61,235,0.041327316,2012
p61,236,0.41973916,2012
p61,237,0.0,2012
p61,238,0.7374532,2012
p61,239,0.0,2012
p61,240,0.31496257,2012
p61,241,0.12560533,2012
p61,242,0.0,2012
p61,243,0.69100815,2012
p61,244,0.0,2012
p61,245,0.57181376,2012
p61,246,0.0043198327,2012
p61,247,0.048453666,2012
p61,248,0.36138016,2012
p61,249,0.0,2012
p61,250,0.66767555,2012
p61,251,0.0,2012
p61,252,0.24920207,2012
p61,253,0.122413605,2012
p61,254,0.0,2012
p61,255,0.6410687,2012
p61,256,0.0,2012
p61,257,0.53183466,2012
p61,258,0.0070713186,2012
p61,259,0.05747854,2012
p61,260,0.44615343,2012
p61,261,0.0,2012
p61,262,0.7681598,2012
p61,263,0.0,2012
p61,264,0.29355603,2012
p61,265,0.12860444,2012
p61,266,0.0,2012
p61,267,0.679617,2012
p61,268,0.0,2012
p61,269,0.57935286,2012
p61,270,0.011116003,2012
p61,271,0.030101255,2012
p61,272,0.4702014,2012
p61,273,0.0,2012
p61,274,0.76546335,2012
p61,275,0.0,2012
p61,276,0.36102244,2012
p61,277,0.15416574,2012
p61,278,0.00011005943,2012
p61,279,0.65810037,2012
p61,280,0.0,2012
p61,281,0.5337057,2012
p61,282,0.010868369,2012
p61,283,0.050104555,2012
p61,284,0.46998128,2012
p61,285,0.0,2012
p61,286,0.6644013,2012
p61,287,0.0,2012
p61,288,0.31160578,2012
p61,289,0.15281752,2012
p61,290,0.0003301783,2012
p61,291,0.70512325,2012
p61,292,0.0,2012
p61,293,0.50310916,2012
p61,294,0.014995597,2012
p61,295,0.041024655,2012
p61,296,0.4665144,2012
p61,297,0.0,2012
p61,298,0.69408983,2012
p61,299,0.0,2012
p61,300,0.21621175,2012
p61,301,0.18157054,2012
p61,302,0.00011005943,2012
p61,303,0.61864406,2012
p61,304,0.0,2012
p61,305,0.6683359,2012
p61,306,0.016233766,2012
p61,307,0.06152322,2012
p61,308,0.47950143,2012
p61,309,0.0,2012
p61,310,0.53043145,2012
p61,311,0.0,2012
p61,312,0.32005283,2012
p61,313,0.1538906,2012
p61,314,0.00022011886,2012
p61,315,0.72752035,2012
p61,316,0.0,2012
p61,317,0.6288246,2012
p61,318,0.019342946,2012
p61,319,0.08804755,2012
p61,320,0.5376128,2012
p61,321,0.0,2012
p61,322,0.8152928,2012
p61,323,0.0,2012
p61,324,0.3196126,2012
p61,325,0.19342946,2012
p61,326,0.0016233766,2012
p61,327,0.74766123,2012
p61,328,0.0,2012
p61,329,0.69199866,2012
p61,330,0.020773718,2012
p61,331,0.084635705,2012
p61,332,0.50275147,2012
p61,333,0.0,2012
p61,334,0.85169494,2012
p61,335,0.0,2012
p61,336,0.38542813,2012
p61,337,0.17128,2012
p61,338,0.0027790007,2012
p61,339,0.70842505,2012
p61,340,0.0,2012
p61,341,0.64882785,2012
p61,342,0.014665419,2012
p61,343,0.055469953,2012
p61,344,0.42474687,2012
p61,345,0.0,2012
p61,346,0.67342615,2012
p61,347,0.0,2012
p61,348,0.32825226,2012
p61,349,0.18996258,2012
p61,350,0.0012931983,2012
p61,351,0.6177361,2012
p61,352,0.0,2012
p61,353,0.5550022,2012
p61,354,0.02391041,2012
p61,355,0.092284836,2012
p61,356,0.46456087,2012
p61,357,0.0,2012
p61,358,0.77622163,2012
p61,359,0.0,2012
p61,360,0.31094542,2012
p61,361,0.19505283,2012
p61,362,0.0013207132,2012
p61,363,0.7257869,2012
p61,364,0.0,2012
p61,365,0.59217477,2012
p61,366,0.019232886,2012
p61,367,0.070493065,2012
p61,368,0.42840633,2012
p61,369,0.0,2012
p61,370,0.7024268,2012
p61,371,0.0,2012
p61,372,0.32957298,2012
p61,373,0.17540722,2012
p61,374,0.00049526745,2012
p61,375,0.61231565,2012
p61,376,0.0,2012
p61,377,0.52063614,2012
p61,378,0.026359234,2012
p61,379,0.06919987,2012
p61,380,0.4383392,2012
p61,381,0.0,2012
p61,382,0.7033623,2012
p61,383,0.0,2012
p61,384,0.38961038,2012
p61,385,0.22256769,2012
p61,386,0.0036319613,2012
p61,387,0.80307615,2012
p61,388,0.0,2012
p61,389,0.610197,2012
p61,390,0.025176095,2012
p61,391,0.06551287,2012
p61,392,0.47958398,2012
p61,393,0.0,2012
p61,394,0.7563009,2012
p61,395,0.0,2012
p61,396,0.33972594,2012
p61,397,0.20603126,2012
p61,398,0.0024213076,2012
p61,399,0.76441777,2012
p61,400,0.0,2012
p61,401,0.6742241,2012
p61,402,0.030348888,2012
p61,403,0.09707242,2012
p61,404,0.44469514,2012
p61,405,0.0,2012
p61,406,0.7715166,2012
p61,407,5.5029715e-05,2012
p61,408,0.34217477,2012
p61,409,0.20823245,2012
p61,410,0.0032192385,2012
p61,411,0.6544684,2012
p61,412,0.0,2012
p61,413,0.60430884,2012
p61,414,0.03070658,2012
p61,415,0.094953775,2012
p61,416,0.53984153,2012
p61,417,0.0,2012
p61,418,0.7883282,2012
p61,419,0.0,2012
p61,420,0.363884,2012
p61,421,0.24306625,2012
p61,422,0.001733436,2012
p61,423,0.7134327,2012
p61,424,0.0,2012
p61,425,0.59038633,2012
p61,426,0.02531367,2012
p61,427,0.083920315,2012
p61,428,0.5126018,2012
p61,429,0.0,2012
p61,430,0.789759,2012
p61,431,0.0,2012
p61,432,0.38490534,2012
p61,433,0.21816531,2012
p61,434,0.0009905349,2012
p61,435,0.72083426,2012
p61,436,0.0,2012
p61,437,0.6444805,2012
p61,438,0.023662778,2012
p61,439,0.089973584,2012
p61,440,0.4426315,2012
p61,441,0.0,2012
p61,442,0.7274378,2012
p61,443,0.0,2012
p61,444,0.3483381,2012
p61,445,0.2468633,2012
p61,446,0.0006053269,2012
p61,447,0.7827977,2012
p61,448,0.0,2012
p61,449,0.687046,2012
p61,450,0.030156285,2012
p61,451,0.077756986,2012
p61,452,0.5449593,2012
p61,453,0.0,2012
p61,454,0.7656835,2012
p61,455,0.0,2012
p61,456,0.35931653,2012
p61,457,0.20751706,2012
p61,458,0.0014032577,2012
p61,459,0.74573517,2012
p61,460,0.0,2012
p61,461,0.5874422,2012
p61,462,0.03087167,2012
p61,463,0.07682148,2012
p61,464,0.54008913,2012
p61,465,0.0,2012
p61,466,0.7389115,2012
p61,467,0.0,2012
p61,468,0.2977658,2012
p61,469,0.22215496,2012
p61,470,0.0012381686,2012
p61,471,0.6699868,2012
p61,472,0.0,2012
p61,473,0.5598723,2012
p61,474,0.026441779,2012
p61,475,0.070878275,2012
p61,476,0.51656395,2012
p61,477,0.0,2012
p61,478,0.70853513,2012
p61,479,0.0,2012
p61,480,0.31719127,2012
p61,481,0.20578362,2012
p61,482,0.0016784064,2012
p61,483,0.6537255,2012
p61,484,0.0,2012
p61,485,0.53634715,2012
p61,486,0.025836451,2012
p61,487,0.067163765,2012
p61,488,0.5820493,2012
p61,489,0.0,2012
p61,490,0.79116225,2012
p61,491,0.0,2012
p61,492,0.28714505,2012
p61,493,0.18121286,2012
p61,494,0.0006603566,2012
p61,495,0.6861105,2012
p61,496,0.0,2012
p61,497,0.7238884,2012
p61,498,0.027212195,2012
p61,499,0.043748625,2012
p61,500,0.474989,2012
p61,501,0.0,2012
p61,502,0.6887244,2012
p61,503,0.0,2012
p61,504,0.30263594,2012
p61,505,0.2103786,2012
p61,506,0.00022011886,2012
p61,507,0.72826326,2012
p61,508,0.0,2012
p61,509,0.6423894,2012
p61,510,0.024983492,2012
p61,511,0.05618534,2012
p61,512,0.52619416,2012
p61,513,0.0,2012
p61,514,0.7728648,2012
p61,515,0.0,2012
p61,516,0.34605438,2012
p61,517,0.19752917,2012
p61,518,0.0003301783,2012
p61,519,0.6854226,2012
p61,520,0.0,2012
p61,521,0.6259905,2012
p61,522,0.020250935,2012
p61,523,0.0514803,2012
p61,524,0.496258,2012
p61,525,0.0,2012
p61,526,0.76587605,2012
p61,527,0.0,2012
p61,528,0.33821264,2012
p61,529,0.17177525,2012
p61,530,0.00022011886,2012
p61,531,0.69142085,2012
p61,532,0.0,2012
p61,533,0.59880584,2012
p61,534,0.015848558,2012
p61,535,0.04174004,2012
p61,536,0.51802224,2012
p61,537,0.0,2012
p61,538,0.66657495,2012
p61,539,0.0,2012
p61,540,0.27693704,2012
p61,541,0.18396434,2012
p61,542,0.00011005943,2012
p61,543,0.7037475,2012
p61,544,0.0,2012
p61,545,0.6016124,2012
p61,546,0.013674884,2012
p61,547,0.022232005,2012
p61,548,0.43976998,2012
p61,549,0.0,2012
p61,550,0.76417017,2012
p61,551,0.0,2012
p61,552,0.30183798,2012
p61,553,0.16872111,2012
p61,554,0.0,2012
p61,555,0.65966874,2012
p61,556,0.0,2012
p61,557,0.5864792,2012
p61,558,0.013152102,2012
p61,559,0.04724301,2012
p61,560,0.5008805,2012
p61,561,0.0,2012
p61,562,0.7270251,2012
p61,563,0.0,2012
p61,564,0.32940787,2012
p61,565,0.16098943,2012
p61,566,0.0,2012
p61,567,0.64596635,2012
p61,568,0.0,2012
p61,569,0.61336124,2012
p61,570,0.010840854,2012
p61,571,0.034531146,2012
p61,572,0.48054698,2012
p61,573,0.0,2012
p61,574,0.7600154,2012
p61,575,0.0,2012
p61,576,0.2877779,2012
p61,577,0.16784063,2012
p61,578,0.0,2012
p61,579,0.71103895,2012
p61,580,0.0,2012
p61,581,0.6809377,2012
p61,582,0.008034338,2012
p61,583,0.055580013,2012
p61,584,0.48803103,2012
p61,585,0.0,2012
p61,586,0.8132567,2012
p61,587,0.0,2012
p61,588,0.30241582,2012
p61,589,0.15730244,2012
p61,590,0.0,2012
p61,591,0.6605492,2012
p61,592,0.0,2012
p61,593,0.5759135,2012
p61,594,0.005090249,2012
p61,595,0.016316311,2012
p61,596,0.46711975,2012
p61,597,0.0,2012
p61,598,0.7304369,2012
p61,599,0.0,2012
p61,600,0.2548426,2012
p61,601,0.13625358,2012
p61,602,0.0,2012
p61,603,0.6762877,2012
p61,604,0.0,2012
p61,605,0.5584966,2012
p61,606,0.0025038521,2012
p61,607,0.034916356,2012
p61,608,0.4740535,2012
p61,609,0.0,2012
p61,610,0.76279444,2012
p61,611,0.0,2012
p61,612,0.3383502,2012
p61,613,0.1329793,2012
p61,614,0.0,2012
p61,615,0.63790447,2012
p61,616,0.0,2012
p61,617,0.60287803,2012
p61,618,0.0010455647,2012
p61,619,0.0412998,2012
p61,620,0.38121834,2012
p61,621,0.0,2012
p61,622,0.70366496,2012
p61,623,0.0,2012
p61,624,0.2628219,2012
p61,625,0.10895884,2012
p61,626,0.0,2012
p61,627,0.68231344,2012
p61,628,0.0,2012
p61,629,0.53199977,2012
p61,630,0.00019260401,2012
p61,631,0.033100374,2012
p61,632,0.44934514,2012
p61,633,0.0,2012
p61,634,0.76505065,2012
p61,635,0.0,2012
p61,636,0.22661237,2012
p61,637,0.08543363,2012
p61,638,0.0,2012
p61,639,0.60827094,2012
p61,640,0.0,2012
p61,641,0.60692275,2012
p61,642,0.0,2012
p61,643,0.032577593,2012
p61,644,0.38168612,2012
p61,645,0.0,2012
p61,646,0.74972486,2012
p61,647,0.0,2012
p61,648,0.22193484,2012
p61,649,0.07596853,2012
p61,650,0.0,2012
p61,651,0.5903588,2012
p61,652,0.0,2012
p61,653,0.44304425,2012
p61,654,0.0,2012
p61,655,0.025451243,2012
p61,656,0.35901386,2012
p61,657,0.0,2012
p61,658,0.62299144,2012
p61,659,0.0,2012
p61,660,0.23792098,2012
p61,661,0.07583095,2012
p61,662,0.0,2012
p61,663,0.55533236,2012
p61,664,0.0,2012
p61,665,0.5424829,2012
p61,666,0.0,2012
p61,667,0.0098503195,2012
p61,668,0.37450475,2012
p61,669,0.0,2012
p61,670,0.6157825,2012
p61,671,0.0,2012
p61,672,0.20757209,2012
p61,673,0.07580344,2012
p61,674,0.0,2012
p61,675,0.48563725,2012
p61,676,0.0,2012
p61,677,0.47485143,2012
p61,678,0.0,2012
p61,679,0.019810697,2012
p61,680,0.32451025,2012
p61,681,0.0,2012
p61,682,0.53549415,2012
p61,683,0.0,2012
p61,684,0.26199648,2012
p61,685,0.049279112,2012
p61,686,0.0,2012
p61,687,0.49818403,2012
p61,688,0.0,2012
p61,689,0.53681487,2012
p61,690,0.0,2012
p61,691,0.007539071,2012
p61,692,0.24799141,2012
p61,693,0.0,2012
p61,694,0.5924499,2012
p61,695,0.0,2012
p61,696,0.23266564,2012
p61,697,0.055497468,2012
p61,698,0.0,2012
p61,699,0.59954876,2012
p61,700,0.0,2012
p61,701,0.43327647,2012
p61,702,0.0,2012
p61,703,0.00866718,2012
p61,704,0.26571098,2012
p61,705,0.0,2012
p61,706,0.6358684,2012
p61,707,0.0,2012
p61,708,0.25231126,2012
p61,709,0.040116664,2012
p61,710,0.0,2012
p61,711,0.44670373,2012
p61,712,0.0,2012
p61,713,0.33287475,2012
p61,714,0.0,2012
p61,715,0.018242352,2012
p61,716,0.23082215,2012
p61,717,0.0,2012
p61,718,0.5884327,2012
p61,719,0.0,2012
p61,720,0.15003853,2012
p61,721,0.03334801,2012
p61,722,0.0,2012
p61,723,0.42730576,2012
p61,724,0.0,2012
p61,725,0.32429013,2012
p61,726,0.0,2012
p61,727,0.004017169,2012
p61,728,0.26694915,2012
p61,729,0.0,2012
p61,730,0.54958177,2012
p61,731,0.0,2012
p61,732,0.16902377,2012
p61,733,0.011941449,2012
p61,734,0.0,2012
p61,735,0.4616443,2012
p61,736,0.0,2012
p61,737,0.38124588,2012
p61,738,0.0,2012
p61,739,0.003274268,2012
p61,740,0.19340193,2012
p61,741,0.0,2012
p61,742,0.558304,2012
p61,743,0.0,2012
p61,744,0.14596632,2012
p61,745,0.027817521,2012
p61,746,0.0,2012
p61,747,0.562899,2012
p61,748,0.0,2012
p61,749,0.3872441,2012
p61,750,0.0,2012
p61,751,0.0022562183,2012
p61,752,0.17493947,2012
p61,753,0.0,2012
p61,754,0.5338433,2012
p61,755,0.0,2012
p61,756,0.16621725,2012
p61,757,0.025533788,2012
p61,758,0.0,2012
p61,759,0.4324235,2012
p61,760,0.0,2012
p61,761,0.43660578,2012
p61,762,0.0,2012
p61,763,0.0011005943,2012
p61,764,0.18641317,2012
p61,765,0.0,2012
p61,766,0.5645223,2012
p61,767,0.0,2012
p61,768,0.1531477,2012
p61,769,0.007566586,2012
p61,770,0.0,2012
p61,771,0.40218467,2012
p61,772,0.0,2012
p61,773,0.43080014,2012
p61,774,0.0,2012
p61,775,0.0036319613,2012
p61,776,0.13677636,2012
p61,777,0.0,2012
p61,778,0.47749284,2012
p61,779,0.0,2012
p61,780,0.12332159,2012
p61,781,0.0098778345,2012
p61,782,0.0,2012
p61,783,0.45008805,2012
p61,784,0.0,2012
p61,785,0.43600044,2012
p61,786,0.0,2012
p61,787,0.0021461588,2012
p61,788,0.20383006,2012
p61,789,0.0,2012
p61,790,0.5410797,2012
p61,791,0.0,2012
p61,792,0.15490866,2012
p61,793,0.02022342,2012
p61,794,0.0,2012
p61,795,0.42879155,2012
p61,796,0.0,2012
p61,797,0.3166685,2012
p61,798,0.0,2012
p61,799,0.0,2012
p61,800,0.14786485,2012
p61,801,0.0,2012
p61,802,0.53502643,2012
p61,803,0.0,2012
p61,804,0.09038631,2012
p61,805,0.008419546,2012
p61,806,0.0,2012
p61,807,0.35174996,2012
p61,808,0.0,2012
p61,809,0.2642802,2012
p61,810,0.0,2012
p61,811,0.0,2012
p61,812,0.19263153,2012
p61,813,0.0,2012
p61,814,0.35937157,2012
p61,815,0.0,2012
p61,816,0.08835021,2012
p61,817,0.010263042,2012
p61,818,0.0,2012
p61,819,0.32041052,2012
p61,820,0.0,2012
p61,821,0.24375413,2012
p61,822,0.0,2012
p61,823,0.0,2012
p61,824,0.15997139,2012
p61,825,0.0,2012
p61,826,0.35496917,2012
p61,827,0.0,2012
p61,828,0.0499945,2012
p61,829,0.017719569,2012
p61,830,0.0,2012
p61,831,0.4540777,2012
p61,832,0.0,2012
p61,833,0.35868368,2012
p61,834,0.0,2012
p61,835,0.0,2012
p61,836,0.15699978,2012
p61,837,0.0,2012
p61,838,0.3834746,2012
p61,839,0.0,2012
p61,840,0.10202509,2012
p61,841,0.001155624,2012
p61,842,0.0,2012
p61,843,0.2164869,2012
p61,844,0.0,2012
p61,845,0.2744332,2012
p61,846,0.0,2012
p61,847,0.0,2012
p61,848,0.23973696,2012
p61,849,0.0,2012
p61,850,0.35216266,2012
p61,851,0.0,2012
p61,852,0.060064934,2012
p61,853,0.015876073,2012
p61,854,0.0,2012
p61,855,0.36735088,2012
p61,856,0.0,2012
p61,857,0.32695904,2012
p61,858,0.0,2012
p61,859,0.0,2012
p61,860,0.108270966,2012
p61,861,0.0,2012
p61,862,0.48682037,2012
p61,863,0.0,2012
p61,864,0.05640546,2012
p61,865,0.0098778345,2012
p61,866,0.0,2012
p61,867,0.35307065,2012
p61,868,0.0,2012
p61,869,0.16153973,2012
p61,870,0.0,2012
p61,871,0.0,2012
p61,872,0.151827,2012
p61,873,0.0,2012
p61,874,0.37656835,2012
p61,875,0.0,2012
p61,876,0.076161124,2012
p62,1,0.014362756,2012
p62,2,0.0,2012
p62,3,0.53043145,2012
p62,4,0.0,2012
p62,5,0.36919436,2012
p62,6,0.0,2012
p62,7,0.0,2012
p62,8,0.29160246,2012
p62,9,0.0,2012
p62,10,0.5384658,2012
p62,11,0.0,2012
p62,12,0.07731675,2012
p62,13,0.017004183,2012
p62,14,0.0,2012
p62,15,0.5731345,2012
p62,16,0.0,2012
p62,17,0.28593442,2012
p62,18,0.0,2012
p62,19,0.0,2012
p62,20,0.2329408,2012
p62,21,0.0,2012
p62,22,0.58364516,2012
p62,23,0.0,2012
p62,24,0.04842615,2012
p62,25,0.020140877,2012
p62,26,0.0,2012
p62,27,0.38152102,2012
p62,28,0.0,2012
p62,29,0.3437156,2012
p62,30,0.0,2012
p62,31,0.0,2012
p62,32,0.26463792,2012
p62,33,0.0,2012
p62,34,0.614792,2012
p62,35,0.0,2012
p62,36,0.083645165,2012
p62,37,0.029826107,2012
p62,38,0.0,2012
p62,39,0.27845037,2012
p62,40,0.0,2012
p62,41,0.20597623,2012
p62,42,0.0,2012
p62,43,0.0,2012
p62,44,0.16828087,2012
p62,45,0.0,2012
p62,46,0.42785603,2012
p62,47,0.0,2012
p62,48,0.033678185,2012
p62,49,0.004567466,2012
p62,50,0.0,2012
p62,51,0.3690843,2012
p62,52,0.0,2012
p62,53,0.15755008,2012
p62,54,0.0,2012
p62,55,0.0,2012
p62,56,0.22749284,2012
p62,57,0.0,2012
p62,58,0.34861326,2012
p62,59,0.0,2012
p62,60,0.06322914,2012
p62,61,0.04451904,2012
p62,62,0.0,2012
p62,63,0.3765133,2012
p62,64,0.0,2012
p62,65,0.36104998,2012
p62,66,0.0,2012
p62,67,0.0,2012
p62,68,0.32401496,2012
p62,69,0.0,2012
p62,70,0.49471715,2012
p62,71,0.0,2012
p62,72,0.051232666,2012
p62,73,0.03301783,2012
p62,74,0.0,2012
p62,75,0.5329628,2012
p62,76,0.0,2012
p62,77,0.33337003,2012
p62,78,0.0,2012
p62,79,0.0,2012
p62,80,0.23486683,2012
p62,81,0.0,2012
p62,82,0.41938147,2012
p62,83,0.0,2012
p62,84,0.018269865,2012
p62,85,0.071373545,2012
p62,86,0.0,2012
p62,87,0.62915474,2012
p62,88,0.0,2012
p62,89,0.375908,2012
p62,90,0.0,2012
p62,91,0.0,2012
p62,92,0.33028835,2012
p62,93,0.0,2012
p62,94,0.51860005,2012
p62,95,0.0,2012
p62,96,0.07539071,2012
p62,97,0.047435615,2012
p62,98,0.0,2012
p62,99,0.43396434,2012
p62,100,0.0,2012
p62,101,0.40545896,2012
p62,102,0.0,2012
p62,103,0.0,2012
p62,104,0.34267005,2012
p62,105,0.0,2012
p62,106,0.5106758,2012
p62,107,0.0,2012
p62,108,0.019645609,2012
p62,109,0.037915476,2012
p62,110,0.0,2012
p62,111,0.7109289,2012
p62,112,0.0,2012
p62,113,0.3057451,2012
p62,114,0.0,2012
p62,115,0.0,2012
p62,116,0.41134712,2012
p62,117,0.0,2012
p62,118,0.5927251,2012
p62,119,0.0,2012
p62,120,0.047435615,2012
p62,121,0.08645169,2012
p62,122,0.0,2012
p62,123,0.56421965,2012
p62,124,0.0,2012
p62,125,0.3729364,2012
p62,126,0.0,2012
p62,127,0.0,2012
p62,128,0.2655734,2012
p62,129,0.0,2012
p62,130,0.5021462,2012
p62,131,0.0,2012
p62,132,0.05800132,2012
p62,133,0.10224521,2012
p62,134,0.0,2012
p62,135,0.5745653,2012
p62,136,0.0,2012
p62,137,0.46929342,2012
p62,138,0.0,2012
p62,139,0.0,2012
p62,140,0.3605547,2012
p62,141,0.0,2012
p62,142,0.50473255,2012
p62,143,0.0,2012
p62,144,0.06284393,2012
p62,145,0.06273387,2012
p62,146,0.0,2012
p62,147,0.7029496,2012
p62,148,0.0,2012
p62,149,0.34178957,2012
p62,150,0.0,2012
p62,151,0.0,2012
p62,152,0.41674003,2012
p62,153,0.0,2012
p62,154,0.7312899,2012
p62,155,0.0,2012
p62,156,0.13399737,2012
p62,157,0.07995818,2012
p62,158,0.0,2012
p62,159,0.68060756,2012
p62,160,0.0,2012
p62,161,0.51232666,2012
p62,162,0.0,2012
p62,163,0.0,2012
p62,164,0.4070548,2012
p62,165,0.0,2012
p62,166,0.7350319,2012
p62,167,0.0,2012
p62,168,0.19051288,2012
p62,169,0.090744,2012
p62,170,0.0,2012
p62,171,0.6738939,2012
p62,172,0.0,2012
p62,173,0.47490644,2012
p62,174,0.0,2012
p62,175,0.0016508915,2012
p62,176,0.4996148,2012
p62,177,0.0,2012
p62,178,0.6850099,2012
p62,179,0.0,2012
p62,180,0.14665419,2012
p62,181,0.08243451,2012
p62,182,0.0,2012
p62,183,0.6716377,2012
p62,184,0.0,2012
p62,185,0.54941666,2012
p62,186,0.00077041605,2012
p62,187,0.00082544575,2012
p62,188,0.3437156,2012
p62,189,0.0,2012
p62,190,0.5905789,2012
p62,191,0.0,2012
p62,192,0.19265904,2012
p62,193,0.06702619,2012
p62,194,0.0,2012
p62,195,0.5713185,2012
p62,196,0.0,2012
p62,197,0.46048868,2012
p62,198,0.001375743,2012
p62,199,0.0014307726,2012
p62,200,0.4733656,2012
p62,201,0.0,2012
p62,202,0.71010345,2012
p62,203,0.0,2012
p62,204,0.15914594,2012
p62,205,0.09927361,2012
p62,206,0.0,2012
p62,207,0.6724081,2012
p62,208,0.0,2012
p62,209,0.6554589,2012
p62,210,0.0018159806,2012
p62,211,0.008694695,2012
p62,212,0.47309047,2012
p62,213,0.0,2012
p62,214,0.60824347,2012
p62,215,0.0,2012
p62,216,0.18792649,2012
p62,217,0.10180497,2012
p62,218,0.0,2012
p62,219,0.69838214,2012
p62,220,0.0,2012
p62,221,0.6213955,2012
p62,222,0.0036319613,2012
p62,223,0.016398855,2012
p62,224,0.3738719,2012
p62,225,0.0,2012
p62,226,0.7469734,2012
p62,227,0.0,2012
p62,228,0.2479639,2012
p62,229,0.16140215,2012
p62,230,0.0,2012
p62,231,0.77492845,2012
p62,232,0.0,2012
p62,233,0.5087497,2012
p62,234,0.0046775257,2012
p62,235,0.023717808,2012
p62,236,0.56565046,2012
p62,237,0.0,2012
p62,238,0.9552058,2012
p62,239,0.0,2012
p62,240,0.32115343,2012
p62,241,0.13680388,2012
p62,242,0.0,2012
p62,243,0.71544135,2012
p62,244,0.0,2012
p62,245,0.68137795,2012
p62,246,0.0031917235,2012
p62,247,0.028450362,2012
p62,248,0.37398195,2012
p62,249,0.0,2012
p62,250,0.87585294,2012
p62,251,0.0,2012
p62,252,0.21868809,2012
p62,253,0.17807616,2012
p62,254,0.0,2012
p62,255,0.5416575,2012
p62,256,0.0,2012
p62,257,0.55376405,2012
p62,258,0.0,2012
p62,259,0.027845036,2012
p62,260,0.48706803,2012
p62,261,0.0,2012
p62,262,0.77790004,2012
p62,263,0.0,2012
p62,264,0.18511997,2012
p62,265,0.16409862,2012
p62,266,0.0,2012
p62,267,0.7581444,2012
p62,268,0.0,2012
p62,269,0.64098614,2012
p62,270,0.0072088926,2012
p62,271,0.031421967,2012
p62,272,0.4894343,2012
p62,273,0.0,2012
p62,274,0.90771514,2012
p62,275,0.0,2012
p62,276,0.38218138,2012
p62,277,0.17394893,2012
p62,278,0.0,2012
p62,279,0.5832049,2012
p62,280,0.0,2012
p62,281,0.43990755,2012
p62,282,0.008749725,2012
p62,283,0.042207792,2012
p62,284,0.34756768,2012
p62,285,0.0,2012
p62,286,0.6188642,2012
p62,287,0.0,2012
p62,288,0.26749945,2012
p62,289,0.16861105,2012
p62,290,0.0,2012
p62,291,0.670427,2012
p62,292,0.0,2012
p62,293,0.67714065,2012
p62,294,0.010730795,2012
p62,295,0.04468413,2012
p62,296,0.45949814,2012
p62,297,0.0,2012
p62,298,0.7818072,2012
p62,299,0.0,2012
p62,300,0.28015628,2012
p62,301,0.142582,2012
p62,302,0.0,2012
p62,303,0.64302224,2012
p62,304,0.0,2012
p62,305,0.6692164,2012
p62,306,0.012216597,2012
p62,307,0.035769314,2012
p62,308,0.4679727,2012
p62,309,0.0,2012
p62,310,0.77916574,2012
p62,311,0.0,2012
p62,312,0.34690732,2012
p62,313,0.19232886,2012
p62,314,0.0,2012
p62,315,0.8275369,2012
p62,316,0.0,2012
p62,317,0.51551837,2012
p62,318,0.015738498,2012
p62,319,0.047655735,2012
p62,320,0.52734977,2012
p62,321,0.0,2012
p62,322,0.59602684,2012
p62,323,0.0,2012
p62,324,0.33078364,2012
p62,325,0.24251595,2012
p62,326,0.0,2012
p62,327,0.799967,2012
p62,328,0.0,2012
p62,329,0.7628769,2012
p62,330,0.012987013,2012
p62,331,0.062238608,2012
p62,332,0.43589038,2012
p62,333,0.0,2012
p62,334,0.7788906,2012
p62,335,0.0,2012
p62,336,0.38234648,2012
p62,337,0.17482941,2012
p62,338,0.0,2012
p62,339,0.7872551,2012
p62,340,0.0,2012
p62,341,0.71098393,2012
p62,342,0.0075941007,2012
p62,343,0.062183578,2012
p62,344,0.5400066,2012
p62,345,0.0,2012
p62,346,0.75396216,2012
p62,347,0.0,2012
p62,348,0.36303103,2012
p62,349,0.1855602,2012
p62,350,0.0,2012
p62,351,0.53340304,2012
p62,352,0.0,2012
p62,353,0.5139225,2012
p62,354,0.007924279,2012
p62,355,0.06273387,2012
p62,356,0.5156835,2012
p62,357,0.0,2012
