year,region,time_index,load_mw,weather_year
2030,p63,167,28397.0,2012
2030,p63,168,21410.0,2012
2030,p63,169,28149.0,2012
2030,p63,170,17902.0,2012
2030,p63,171,23450.0,2012
2030,p63,172,18454.0,2012
2030,p63,173,28183.0,2012
2030,p63,174,18985.0,2012
2030,p63,175,28789.0,2012
2030,p63,176,21685.0,2012
2030,p63,177,29729.0,2012
2030,p63,178,23073.0,2012
2030,p63,179,25470.0,2012
2030,p63,180,19404.0,2012
2030,p63,181,21786.0,2012
2030,p63,182,21795.0,2012
2030,p63,183,22445.0,2012
2030,p63,184,22067.0,2012
2030,p63,185,17522.0,2012
2030,p63,186,22419.0,2012
2030,p63,187,18657.0,2012
2030,p63,188,27738.0,2012
2030,p63,189,18694.0,2012
2030,p63,190,25124.0,2012
2030,p63,191,17715.0,2012
2030,p63,192,23924.0,2012
2030,p63,193,17201.0,2012
2030,p63,194,26583.0,2012
2030,p63,195,21740.0,2012
2030,p63,196,27056.0,2012
2030,p63,197,20822.0,2012
2030,p63,198,19757.0,2012
2030,p63,199,22603.0,2012
2030,p63,200,19925.0,2012
2030,p63,201,22074.0,2012
2030,p63,202,20397.0,2012
2030,p63,203,20574.0,2012
2030,p63,204,17918.0,2012
2030,p63,205,21842.0,2012
2030,p63,206,17680.0,2012
2030,p63,207,22269.0,2012
2030,p63,208,17396.0,2012
2030,p63,209,20996.0,2012
2030,p63,210,19956.0,2012
2030,p63,211,20677.0,2012
2030,p63,212,18765.0,2012
2030,p63,213,21735.0,2012
2030,p63,214,19073.0,2012
2030,p63,215,19684.0,2012
2030,p63,216,19309.0,2012
2030,p63,217,20703.0,2012
2030,p63,218,22264.0,2012
2030,p63,219,22013.0,2012
2030,p63,220,21238.0,2012
2030,p63,221,19281.0,2012
2030,p63,222,22785.0,2012
2030,p63,223,18170.0,2012
2030,p63,224,21550.0,2012
2030,p63,225,17689.0,2012
2030,p63,226,21139.0,2012
2030,p63,227,24136.0,2012
2030,p63,228,21600.0,2012
2030,p63,229,19289.0,2012
2030,p63,230,21339.0,2012
2030,p63,231,19364.0,2012
2030,p63,232,23317.0,2012
2030,p63,233,22369.0,2012
2030,p63,234,23665.0,2012
2030,p63,235,18758.0,2012
2030,p63,236,21880.0,2012
2030,p63,237,30098.0,2012
2030,p63,238,24088.0,2012
2030,p63,239,27034.0,2012
2030,p63,240,22525.0,2012
2030,p64,1,5319.0,2012
2030,p64,2,6533.0,2012
2030,p64,3,6278.0,2012
2030,p64,4,6247.0,2012
2030,p64,5,5090.0,2012
2030,p64,6,6054.0,2012
2030,p64,7,6140.0,2012
2030,p64,8,6348.0,2012
2030,p64,9,8120.0,2012
2030,p64,10,6236.0,2012
2030,p64,11,5667.0,2012
2030,p64,12,7077.0,2012
2030,p64,13,6880.0,2012
2030,p64,14,6365.0,2012
2030,p64,15,6006.0,2012
2030,p64,16,6180.0,2012
2030,p64,17,6735.0,2012
2030,p64,18,6004.0,2012
2030,p64,19,6342.0,2012
2030,p64,20,5678.0,2012
2030,p64,21,6209.0,2012
2030,p64,22,5094.0,2012
2030,p64,23,6405.0,2012
2030,p64,24,5603.0,2012
2030,p64,25,6455.0,2012
2030,p64,26,5948.0,2012
2030,p64,27,6565.0,2012
2030,p64,28,7271.0,2012
2030,p64,29,7878.0,2012
2030,p64,30,7224.0,2012
2030,p64,31,6603.0,2012
2030,p64,32,6668.0,2012
2030,p64,33,6447.0,2012
2030,p64,34,6792.0,2012
2030,p64,35,5911.0,2012
2030,p64,36,6348.0,2012
2030,p64,37,6043.0,2012
2030,p64,38,5786.0,2012
2030,p64,39,4997.0,2012
2030,p64,40,6500.0,2012
2030,p64,41,5115.0,2012
2030,p64,42,5556.0,2012
2030,p64,43,5038.0,2012
2030,p64,44,6142.0,2012
2030,p64,45,5270.0,2012
2030,p64,46,7002.0,2012
2030,p64,47,5444.0,2012
2030,p64,48,6459.0,2012
2030,p64,49,5861.0,2012
2030,p64,50,6728.0,2012
2030,p64,51,5650.0,2012
2030,p64,52,6201.0,2012
2030,p64,53,6188.0,2012
2030,p64,54,5552.0,2012
2030,p64,55,6256.0,2012
2030,p64,56,5077.0,2012
2030,p64,57,7045.0,2012
2030,p64,58,5166.0,2012
2030,p64,59,6995.0,2012
2030,p64,60,5132.0,2012
2030,p64,61,7701.0,2012
2030,p64,62,5683.0,2012
2030,p64,63,7343.0,2012
2030,p64,64,5466.0,2012
2030,p64,65,6892.0,2012
2030,p64,66,5821.0,2012
2030,p64,67,7531.0,2012
2030,p64,68,6219.0,2012
2030,p64,69,7141.0,2012
2030,p64,70,6198.0,2012
2030,p64,71,6098.0,2012
2030,p64,72,6428.0,2012
2030,p64,73,5650.0,2012
2030,p64,74,5824.0,2012
2030,p64,75,5094.0,2012
2030,p64,76,7156.0,2012
2030,p64,77,5714.0,2012
2030,p64,78,8210.0,2012
2030,p64,79,5348.0,2012
2030,p64,80,8312.0,2012
2030,p64,81,5773.0,2012
2030,p64,82,8867.0,2012
2030,p64,83,5670.0,2012
2030,p64,84,7944.0,2012
2030,p64,85,6176.0,2012
2030,p64,86,7419.0,2012
2030,p64,87,6241.0,2012
2030,p64,88,6424.0,2012
2030,p64,89,6652.0,2012
2030,p64,90,6005.0,2012
2030,p64,91,7216.0,2012
2030,p64,92,6223.0,2012
2030,p64,93,7648.0,2012
2030,p64,94,5969.0,2012
2030,p64,95,8901.0,2012
2030,p64,96,6248.0,2012
2030,p64,97,8753.0,2012
2030,p64,98,5843.0,2012
2030,p64,99,9967.0,2012
2030,p64,100,6208.0,2012
2030,p64,101,8751.0,2012
2030,p64,102,5880.0,2012
2030,p64,103,9332.0,2012
2030,p64,104,7080.0,2012
2030,p64,105,7775.0,2012
2030,p64,106,6625.0,2012
2030,p64,107,8150.0,2012
2030,p64,108,8074.0,2012
2030,p64,109,7498.0,2012
2030,p64,110,8711.0,2012
2030,p64,111,6749.0,2012
2030,p64,112,9109.0,2012
2030,p64,113,6285.0,2012
2030,p64,114,9398.0,2012
2030,p64,115,6176.0,2012
2030,p64,116,9994.0,2012
2030,p64,117,6693.0,2012
2030,p64,118,10962.0,2012
2030,p64,119,6955.0,2012
2030,p64,120,8798.0,2012
2030,p64,121,6869.0,2012
2030,p64,122,9207.0,2012
2030,p64,123,7287.0,2012
2030,p64,124,9075.0,2012
2030,p64,125,6801.0,2012
2030,p64,126,7884.0,2012
2030,p64,127,7849.0,2012
2030,p64,128,7398.0,2012
2030,p64,129,8459.0,2012
2030,p64,130,6192.0,2012
2030,p64,131,9377.0,2012
2030,p64,132,6688.0,2012
2030,p64,133,10525.0,2012
2030,p64,134,6627.0,2012
2030,p64,135,10073.0,2012
2030,p64,136,6891.0,2012
2030,p64,137,10314.0,2012
2030,p64,138,6412.0,2012
2030,p64,139,10155.0,2012
2030,p64,140,7256.0,2012
2030,p64,141,10318.0,2012
2030,p64,142,7701.0,2012
2030,p64,143,9224.0,2012
2030,p64,144,8612.0,2012
2030,p64,145,8930.0,2012
2030,p64,146,9251.0,2012
2030,p64,147,7396.0,2012
2030,p64,148,9027.0,2012
2030,p64,149,7283.0,2012
2030,p64,150,9883.0,2012
2030,p64,151,6933.0,2012
2030,p64,152,8613.0,2012
2030,p64,153,6000.0,2012
2030,p64,154,8733.0,2012
2030,p64,155,6256.0,2012
2030,p64,156,9341.0,2012
2030,p64,157,6186.0,2012
2030,p64,158,9565.0,2012
2030,p64,159,6974.0,2012
2030,p64,160,9502.0,2012
2030,p64,161,7430.0,2012
2030,p64,162,8767.0,2012
2030,p64,163,8514.0,2012
2030,p64,164,8110.0,2012
2030,p64,165,9144.0,2012
2030,p64,166,6091.0,2012
2030,p64,167,8373.0,2012
2030,p64,168,6313.0,2012
2030,p64,169,8301.0,2012
2030,p64,170,5279.0,2012
2030,p64,171,6915.0,2012
2030,p64,172,5441.0,2012
2030,p64,173,8310.0,2012
2030,p64,174,5599.0,2012
2030,p64,175,8489.0,2012
2030,p64,176,6394.0,2012
2030,p64,177,8766.0,2012
2030,p64,178,6804.0,2012
2030,p64,179,7510.0,2012
2030,p64,180,5721.0,2012
2030,p64,181,6424.0,2012
2030,p64,182,6427.0,2012
2030,p64,183,6618.0,2012
2030,p64,184,6507.0,2012
2030,p64,185,5166.0,2012
2030,p64,186,6611.0,2012
2030,p64,187,5501.0,2012
2030,p64,188,8180.0,2012
2030,p64,189,5513.0,2012
2030,p64,190,7408.0,2012
2030,p64,191,5224.0,2012
2030,p64,192,7054.0,2012
2030,p64,193,5072.0,2012
2030,p64,194,7839.0,2012
2030,p64,195,6411.0,2012
2030,p64,196,7978.0,2012
2030,p64,197,6140.0,2012
2030,p64,198,5825.0,2012
2030,p64,199,6664.0,2012
2030,p64,200,5875.0,2012
2030,p64,201,6509.0,2012
2030,p64,202,6014.0,2012
2030,p64,203,6066.0,2012
2030,p64,204,5284.0,2012
2030,p64,205,6440.0,2012
2030,p64,206,5214.0,2012
2030,p64,207,6566.0,2012
2030,p64,208,5130.0,2012
2030,p64,209,6191.0,2012
2030,p64,210,5884.0,2012
2030,p64,211,6097.0,2012
2030,p64,212,5533.0,2012
2030,p64,213,6410.0,2012
2030,p64,214,5624.0,2012
2030,p64,215,5804.0,2012
2030,p64,216,5694.0,2012
2030,p64,217,6105.0,2012
2030,p64,218,6565.0,2012
2030,p64,219,6491.0,2012
2030,p64,220,6262.0,2012
2030,p64,221,5685.0,2012
2030,p64,222,6719.0,2012
2030,p64,223,5358.0,2012
2030,p64,224,6354.0,2012
2030,p64,225,5216.0,2012
2030,p64,226,6233.0,2012
2030,p64,227,7116.0,2012
2030,p64,228,6369.0,2012
2030,p64,229,5688.0,2012
2030,p64,230,6292.0,2012
2030,p64,231,5710.0,2012
2030,p64,232,6875.0,2012
2030,p64,233,6595.0,2012
2030,p64,234,6978.0,2012
2030,p64,235,5531.0,2012
2030,p64,236,6451.0,2012
2030,p64,237,8875.0,2012
2030,p64,238,7103.0,2012
2030,p64,239,7971.0,2012
2030,p64,240,6642.0,2012
2030,p65,1,7972.0,2012
2030,p65,2,9792.0,2012
2030,p65,3,9411.0,2012
2030,p65,4,9363.0,2012
2030,p65,5,7630.0,2012
2030,p65,6,9074.0,2012
2030,p65,7,9203.0,2012
2030,p65,8,9515.0,2012
2030,p65,9,12170.0,2012
2030,p65,10,9347.0,2012
2030,p65,11,8493.0,2012
2030,p65,12,10607.0,2012
2030,p65,13,10313.0,2012
2030,p65,14,9541.0,2012
2030,p65,15,9003.0,2012
2030,p65,16,9262.0,2012
2030,p65,17,10095.0,2012
2030,p65,18,9000.0,2012
2030,p65,19,9507.0,2012
2030,p65,20,8511.0,2012
2030,p65,21,9307.0,2012
2030,p65,22,7634.0,2012
2030,p65,23,9600.0,2012
2030,p65,24,8398.0,2012
2030,p65,25,9676.0,2012
2030,p65,26,8915.0,2012
2030,p65,27,9840.0,2012
2030,p65,28,10900.0,2012
2030,p65,29,11809.0,2012
2030,p65,30,10827.0,2012
2030,p65,31,9898.0,2012
2030,p65,32,9994.0,2012
2030,p65,33,9665.0,2012
2030,p65,34,10181.0,2012
2030,p65,35,8861.0,2012
2030,p65,36,9516.0,2012
2030,p65,37,9057.0,2012
2030,p65,38,8673.0,2012
2030,p65,39,7490.0,2012
2030,p65,40,9742.0,2012
2030,p65,41,7667.0,2012
2030,p65,42,8326.0,2012
2030,p65,43,7552.0,2012
2030,p65,44,9208.0,2012
2030,p65,45,7899.0,2012
2030,p65,46,10495.0,2012
2030,p65,47,8158.0,2012
2030,p65,48,9682.0,2012
2030,p65,49,8784.0,2012
2030,p65,50,10084.0,2012
2030,p65,51,8467.0,2012
2030,p65,52,9295.0,2012
2030,p65,53,9276.0,2012
2030,p65,54,8323.0,2012
2030,p65,55,9375.0,2012
2030,p65,56,7610.0,2012
2030,p65,57,10559.0,2012
2030,p65,58,7743.0,2012
2030,p65,59,10485.0,2012
2030,p65,60,7693.0,2012
2030,p65,61,11543.0,2012
2030,p65,62,8517.0,2012
2030,p65,63,11007.0,2012
2030,p65,64,8192.0,2012
2030,p65,65,10331.0,2012
2030,p65,66,8725.0,2012
2030,p65,67,11286.0,2012
2030,p65,68,9323.0,2012
2030,p65,69,10703.0,2012
2030,p65,70,9290.0,2012
2030,p65,71,9141.0,2012
2030,p65,72,9633.0,2012
2030,p65,73,8468.0,2012
2030,p65,74,8730.0,2012
2030,p65,75,7634.0,2012
2030,p65,76,10726.0,2012
2030,p65,77,8566.0,2012
2030,p65,78,12306.0,2012
2030,p65,79,8016.0,2012
2030,p65,80,12459.0,2012
2030,p65,81,8653.0,2012
2030,p65,82,13290.0,2012
2030,p65,83,8499.0,2012
2030,p65,84,11908.0,2012
2030,p65,85,9256.0,2012
2030,p65,86,11120.0,2012
2030,p65,87,9353.0,2012
2030,p65,88,9629.0,2012
2030,p65,89,9970.0,2012
2030,p65,90,9001.0,2012
2030,p65,91,10816.0,2012
2030,p65,92,9327.0,2012
2030,p65,93,11465.0,2012
2030,p65,94,8947.0,2012
2030,p65,95,13341.0,2012
2030,p65,96,9364.0,2012
2030,p65,97,13118.0,2012
2030,p65,98,8758.0,2012
2030,p65,99,14938.0,2012
2030,p65,100,9305.0,2012
2030,p65,101,13117.0,2012
2030,p65,102,8812.0,2012
2030,p65,103,13988.0,2012
2030,p65,104,10613.0,2012
2030,p65,105,11653.0,2012
2030,p65,106,9928.0,2012
2030,p65,107,12216.0,2012
2030,p65,108,12102.0,2012
2030,p65,109,11238.0,2012
2030,p65,110,13056.0,2012
2030,p65,111,10116.0,2012
2030,p65,112,13653.0,2012
2030,p65,113,9421.0,2012
2030,p65,114,14086.0,2012
2030,p65,115,9259.0,2012
2030,p65,116,14980.0,2012
2030,p65,117,10032.0,2012
2030,p65,118,16431.0,2012
2030,p65,119,10424.0,2012
2030,p65,120,13186.0,2012
2030,p65,121,10296.0,2012
2030,p65,122,13799.0,2012
2030,p65,123,10923.0,2012
2030,p65,124,13602.0,2012
2030,p65,125,10195.0,2012
2030,p65,126,11816.0,2012
2030,p65,127,11765.0,2012
2030,p65,128,11088.0,2012
2030,p65,129,12680.0,2012
2030,p65,130,9280.0,2012
2030,p65,131,14054.0,2012
2030,p65,132,10026.0,2012
2030,p65,133,15775.0,2012
2030,p65,134,9933.0,2012
2030,p65,135,15099.0,2012
2030,p65,136,10330.0,2012
2030,p65,137,15460.0,2012
2030,p65,138,9611.0,2012
2030,p65,139,15220.0,2012
2030,p65,140,10875.0,2012
2030,p65,141,15465.0,2012
2030,p65,142,11542.0,2012
2030,p65,143,13826.0,2012
2030,p65,144,12908.0,2012
2030,p65,145,13386.0,2012
2030,p65,146,13866.0,2012
2030,p65,147,11086.0,2012
2030,p65,148,13529.0,2012
2030,p65,149,10916.0,2012
2030,p65,150,14813.0,2012
2030,p65,151,10392.0,2012
2030,p65,152,12910.0,2012
2030,p65,153,8994.0,2012
2030,p65,154,13089.0,2012
2030,p65,155,9377.0,2012
2030,p65,156,14002.0,2012
2030,p65,157,9273.0,2012
2030,p65,158,14336.0,2012
2030,p65,159,10454.0,2012
2030,p65,160,14243.0,2012
2030,p65,161,11137.0,2012
2030,p65,162,13141.0,2012
2030,p65,163,12761.0,2012
2030,p65,164,12157.0,2012
2030,p65,165,13706.0,2012
2030,p65,166,9131.0,2012
2030,p65,167,12551.0,2012
2030,p65,168,9463.0,2012
2030,p65,169,12441.0,2012
2030,p65,170,7913.0,2012
2030,p65,171,10364.0,2012
2030,p65,172,8156.0,2012
2030,p65,173,12456.0,2012
2030,p65,174,8391.0,2012
2030,p65,175,12723.0,2012
2030,p65,176,9584.0,2012
2030,p65,177,13139.0,2012
2030,p65,178,10198.0,2012
2030,p65,179,11257.0,2012
2030,p65,180,8575.0,2012
2030,p65,181,9628.0,2012
2030,p65,182,9633.0,2012
2030,p65,183,9920.0,2012
2030,p65,184,9753.0,2012
2030,p65,185,7744.0,2012
2030,p65,186,9909.0,2012
2030,p65,187,8246.0,2012
2030,p65,188,12260.0,2012
2030,p65,189,8262.0,2012
2030,p65,190,11104.0,2012
2030,p65,191,7830.0,2012
2030,p65,192,10574.0,2012
2030,p65,193,7603.0,2012
2030,p65,194,11748.0,2012
2030,p65,195,9609.0,2012
2030,p65,196,11957.0,2012
2030,p65,197,9203.0,2012
2030,p65,198,8732.0,2012
2030,p65,199,9990.0,2012
2030,p65,200,8806.0,2012
2030,p65,201,9756.0,2012
2030,p65,202,9015.0,2012
2030,p65,203,9093.0,2012
2030,p65,204,7919.0,2012
2030,p65,205,9654.0,2012
2030,p65,206,7814.0,2012
2030,p65,207,9842.0,2012
2030,p65,208,7689.0,2012
2030,p65,209,9280.0,2012
2030,p65,210,8820.0,2012
2030,p65,211,9138.0,2012
2030,p65,212,8293.0,2012
2030,p65,213,9606.0,2012
2030,p65,214,8430.0,2012
2030,p65,215,8699.0,2012
2030,p65,216,8534.0,2012
2030,p65,217,9150.0,2012
2030,p65,218,9840.0,2012
2030,p65,219,9729.0,2012
2030,p65,220,9386.0,2012
2030,p65,221,8522.0,2012
2030,p65,222,10071.0,2012
2030,p65,223,8031.0,2012
2030,p65,224,9525.0,2012
2030,p65,225,7818.0,2012
2030,p65,226,9342.0,2012
2030,p65,227,10668.0,2012
2030,p65,228,9547.0,2012
2030,p65,229,8526.0,2012
2030,p65,230,9431.0,2012
2030,p65,231,8558.0,2012
2030,p65,232,10305.0,2012
2030,p65,233,9886.0,2012
2030,p65,234,10460.0,2012
2030,p65,235,8291.0,2012
2030,p65,236,9669.0,2012
2030,p65,237,13302.0,2012
2030,p65,238,10646.0,2012
2030,p65,239,11949.0,2012
2030,p65,240,9955.0,2012
2030,p67,1,11590.0,2012
2030,p67,2,14235.0,2012
2030,p67,3,13679.0,2012
2030,p67,4,13609.0,2012
2030,p67,5,11091.0,2012
2030,p67,6,13190.0,2012
2030,p67,7,13378.0,2012
2030,p67,8,13831.0,2012
2030,p67,9,17691.0,2012
2030,p67,10,13588.0,2012
2030,p67,11,12346.0,2012
2030,p67,12,15418.0,2012
2030,p67,13,14990.0,2012
2030,p67,14,13869.0,2012
2030,p67,15,13089.0,2012
2030,p67,16,13464.0,2012
2030,p67,17,14674.0,2012
2030,p67,18,13082.0,2012
2030,p67,19,13818.0,2012
2030,p67,20,12371.0,2012
2030,p67,21,13528.0,2012
2030,p67,22,11097.0,2012
2030,p67,23,13956.0,2012
2030,p67,24,12207.0,2012
2030,p67,25,14064.0,2012
2030,p67,26,12958.0,2012
2030,p67,27,14303.0,2012
2030,p67,28,15843.0,2012
2030,p67,29,17165.0,2012
2030,p67,30,15738.0,2012
2030,p67,31,14387.0,2012
2030,p67,32,14527.0,2012
2030,p67,33,14048.0,2012
2030,p67,34,14801.0,2012
2030,p67,35,12880.0,2012
2030,p67,36,13833.0,2012
2030,p67,37,13165.0,2012
2030,p67,38,12606.0,2012
2030,p67,39,10887.0,2012
2030,p67,40,14162.0,2012
2030,p67,41,11145.0,2012
2030,p67,42,12104.0,2012
2030,p67,43,10978.0,2012
2030,p67,44,13383.0,2012
2030,p67,45,11482.0,2012
2030,p67,46,15256.0,2012
2030,p67,47,11860.0,2012
2030,p67,48,14074.0,2012
2030,p67,49,12769.0,2012
2030,p67,50,14659.0,2012
2030,p67,51,12309.0,2012
2030,p67,52,13511.0,2012
2030,p67,53,13483.0,2012
2030,p67,54,12098.0,2012
2030,p67,55,13629.0,2012
2030,p67,56,11062.0,2012
2030,p67,57,15349.0,2012
2030,p67,58,11256.0,2012
2030,p67,59,15242.0,2012
2030,p67,60,11182.0,2012
2030,p67,61,16778.0,2012
2030,p67,62,12381.0,2012
2030,p67,63,16000.0,2012
2030,p67,64,11909.0,2012
2030,p67,65,15017.0,2012
2030,p67,66,12682.0,2012
2030,p67,67,16407.0,2012
2030,p67,68,13551.0,2012
2030,p67,69,15557.0,2012
2030,p67,70,13505.0,2012
2030,p67,71,13287.0,2012
2030,p67,72,14004.0,2012
2030,p67,73,12309.0,2012
2030,p67,74,12690.0,2012
2030,p67,75,11097.0,2012
2030,p67,76,15590.0,2012
2030,p67,77,12451.0,2012
2030,p67,78,17889.0,2012
2030,p67,79,11653.0,2012
2030,p67,80,18110.0,2012
2030,p67,81,12578.0,2012
2030,p67,82,19318.0,2012
2030,p67,83,12353.0,2012
2030,p67,84,17308.0,2012
2030,p67,85,13456.0,2012
2030,p67,86,16163.0,2012
2030,p67,87,13596.0,2012
2030,p67,88,13996.0,2012
2030,p67,89,14493.0,2012
2030,p67,90,13083.0,2012
2030,p67,91,15723.0,2012
2030,p67,92,13559.0,2012
2030,p67,93,16665.0,2012
2030,p67,94,13007.0,2012
2030,p67,95,19393.0,2012
2030,p67,96,13611.0,2012
2030,p67,97,19070.0,2012
2030,p67,98,12730.0,2012
2030,p67,99,21714.0,2012
2030,p67,100,13526.0,2012
2030,p67,101,19068.0,2012
2030,p67,102,12809.0,2012
2030,p67,103,20333.0,2012
2030,p67,104,15427.0,2012
2030,p67,105,16940.0,2012
2030,p67,106,14432.0,2012
2030,p67,107,17757.0,2012
2030,p67,108,17591.0,2012
2030,p67,109,16335.0,2012
2030,p67,110,18979.0,2012
2030,p67,111,14705.0,2012
2030,p67,112,19846.0,2012
2030,p67,113,13694.0,2012
2030,p67,114,20475.0,2012
2030,p67,115,13458.0,2012
2030,p67,116,21775.0,2012
2030,p67,117,14582.0,2012
2030,p67,118,23885.0,2012
2030,p67,119,15154.0,2012
2030,p67,120,19169.0,2012
2030,p67,121,14967.0,2012
2030,p67,122,20058.0,2012
2030,p67,123,15878.0,2012
2030,p67,124,19772.0,2012
2030,p67,125,14819.0,2012
2030,p67,126,17176.0,2012
2030,p67,127,17102.0,2012
2030,p67,128,16118.0,2012
2030,p67,129,18431.0,2012
2030,p67,130,13491.0,2012
2030,p67,131,20430.0,2012
2030,p67,132,14573.0,2012
2030,p67,133,22931.0,2012
2030,p67,134,14440.0,2012
2030,p67,135,21947.0,2012
2030,p67,136,15014.0,2012
2030,p67,137,22472.0,2012
2030,p67,138,13971.0,2012
2030,p67,139,22126.0,2012
2030,p67,140,15809.0,2012
2030,p67,141,22480.0,2012
2030,p67,142,16777.0,2012
2030,p67,143,20098.0,2012
2030,p67,144,18763.0,2012
2030,p67,145,19457.0,2012
2030,p67,146,20156.0,2012
2030,p67,147,16113.0,2012
2030,p67,148,19665.0,2012
2030,p67,149,15867.0,2012
2030,p67,150,21533.0,2012
2030,p67,151,15106.0,2012
2030,p67,152,18767.0,2012
2030,p67,153,13073.0,2012
2030,p67,154,19027.0,2012
2030,p67,155,13629.0,2012
2030,p67,156,20353.0,2012
2030,p67,157,13478.0,2012
2030,p67,158,20840.0,2012
2030,p67,159,15195.0,2012
2030,p67,160,20704.0,2012
2030,p67,161,16188.0,2012
2030,p67,162,19102.0,2012
2030,p67,163,18549.0,2012
2030,p67,164,17670.0,2012
2030,p67,165,19923.0,2012
2030,p67,166,13273.0,2012
2030,p67,167,18244.0,2012
2030,p67,168,13755.0,2012
2030,p67,169,18084.0,2012
2030,p67,170,11502.0,2012
2030,p67,171,15065.0,2012
2030,p67,172,11855.0,2012
2030,p67,173,18107.0,2012
2030,p67,174,12197.0,2012
2030,p67,175,18495.0,2012
2030,p67,176,13932.0,2012
2030,p67,177,19100.0,2012
2030,p67,178,14823.0,2012
2030,p67,179,16363.0,2012
2030,p67,180,12466.0,2012
2030,p67,181,13996.0,2012
2030,p67,182,14002.0,2012
2030,p67,183,14420.0,2012
2030,p67,184,14177.0,2012
2030,p67,185,11257.0,2012
2030,p67,186,14403.0,2012
2030,p67,187,11986.0,2012
2030,p67,188,17820.0,2012
2030,p67,189,12010.0,2012
2030,p67,190,16141.0,2012
2030,p67,191,11381.0,2012
2030,p67,192,15370.0,2012
2030,p67,193,11051.0,2012
2030,p67,194,17078.0,2012
2030,p67,195,13967.0,2012
2030,p67,196,17383.0,2012
2030,p67,197,13378.0,2012
2030,p67,198,12694.0,2012
2030,p67,199,14522.0,2012
2030,p67,200,12801.0,2012
2030,p67,201,14182.0,2012
2030,p67,202,13105.0,2012
2030,p67,203,13218.0,2012
2030,p67,204,11511.0,2012
2030,p67,205,14033.0,2012
2030,p67,206,11359.0,2012
2030,p67,207,14307.0,2012
2030,p67,208,11177.0,2012
2030,p67,209,13490.0,2012
2030,p67,210,12821.0,2012
2030,p67,211,13285.0,2012
2030,p67,212,12055.0,2012
2030,p67,213,13963.0,2012
2030,p67,214,12254.0,2012
2030,p67,215,12646.0,2012
2030,p67,216,12405.0,2012
2030,p67,217,13301.0,2012
2030,p67,218,14304.0,2012
2030,p67,219,14142.0,2012
2030,p67,220,13644.0,2012
2030,p67,221,12387.0,2012
2030,p67,222,14638.0,2012
2030,p67,223,11673.0,2012
2030,p67,224,13845.0,2012
2030,p67,225,11365.0,2012
2030,p67,226,13580.0,2012
2030,p67,227,15506.0,2012
2030,p67,228,13877.0,2012
2030,p67,229,12392.0,2012
2030,p67,230,13709.0,2012
2030,p67,231,12440.0,2012
2030,p67,232,14980.0,2012
2030,p67,233,14371.0,2012
2030,p67,234,15203.0,2012
2030,p67,235,12051.0,2012
2030,p67,236,14056.0,2012
2030,p67,237,19336.0,2012
2030,p67,238,15476.0,2012
2030,p67,239,17369.0,2012
2030,p67,240,14471.0,2012
2045,p60,1,864.0,2012
2045,p60,2,1083.0,2012
2045,p60,3,1021.0,2012
2045,p60,4,1017.0,2012
2045,p60,5,839.0,2012
2045,p60,6,971.0,2012
2045,p60,7,990.0,2012
2045,p60,8,1032.0,2012
2045,p60,9,1263.0,2012
2045,p60,10,999.0,2012
2045,p60,11,911.0,2012
2045,p60,12,1137.0,2012
2045,p60,13,1067.0,2012
2045,p60,14,1057.0,2012
2045,p60,15,936.0,2012
2045,p60,16,1024.0,2012
2045,p60,17,1056.0,2012
2045,p60,18,987.0,2012
2045,p60,19,1012.0,2012
2045,p60,20,919.0,2012
2045,p60,21,1008.0,2012
2045,p60,22,864.0,2012
2045,p60,23,1046.0,2012
2045,p60,24,915.0,2012
2045,p60,25,1066.0,2012
2045,p60,26,962.0,2012
2045,p60,27,1062.0,2012
2045,p60,28,1120.0,2012
2045,p60,29,1227.0,2012
2045,p60,30,1116.0,2012
2045,p60,31,1067.0,2012
2045,p60,32,1040.0,2012
2045,p60,33,1027.0,2012
2045,p60,34,1062.0,2012
2045,p60,35,972.0,2012
2045,p60,36,1010.0,2012
2045,p60,37,1001.0,2012
2045,p60,38,936.0,2012
2045,p60,39,842.0,2012
2045,p60,40,1042.0,2012
2045,p60,41,877.0,2012
2045,p60,42,903.0,2012
2045,p60,43,867.0,2012
2045,p60,44,999.0,2012
2045,p60,45,855.0,2012
2045,p60,46,1140.0,2012
2045,p60,47,860.0,2012
2045,p60,48,1063.0,2012
2045,p60,49,926.0,2012
2045,p60,50,1087.0,2012
2045,p60,51,874.0,2012
2045,p60,52,988.0,2012
2045,p60,53,981.0,2012
2045,p60,54,929.0,2012
2045,p60,55,1013.0,2012
2045,p60,56,831.0,2012
2045,p60,57,1122.0,2012
2045,p60,58,861.0,2012
2045,p60,59,1103.0,2012
2045,p60,60,842.0,2012
2045,p60,61,1171.0,2012
2045,p60,62,913.0,2012
2045,p60,63,1149.0,2012
2045,p60,64,887.0,2012
2045,p60,65,1077.0,2012
2045,p60,66,929.0,2012
2045,p60,67,1186.0,2012
2045,p60,68,970.0,2012
2045,p60,69,1156.0,2012
2045,p60,70,953.0,2012
2045,p60,71,1019.0,2012
2045,p60,72,1007.0,2012
2045,p60,73,936.0,2012
2045,p60,74,926.0,2012
2045,p60,75,839.0,2012
2045,p60,76,1125.0,2012
2045,p60,77,936.0,2012
2045,p60,78,1277.0,2012
2045,p60,79,871.0,2012
2045,p60,80,1288.0,2012
2045,p60,81,927.0,2012
2045,p60,82,1348.0,2012
